date,maturity,yield
2025-01-09,0.25,3.307
2025-01-09,0.5,3.31
2025-01-09,0.75,3.233
2025-01-09,1.0,3.149
2025-01-09,1.5,3.077
2025-01-09,2.0,3.121
2025-01-09,2.5,3.189
2025-01-09,3.0,3.201
2025-01-09,4.0,3.261
2025-01-09,5.0,3.391
2025-01-09,7.0,3.975
2025-01-09,10.0,4.568
2025-01-09,15.0,4.933
2025-01-09,20.0,5.151
2025-01-10,0.25,3.287
2025-01-10,0.5,3.287
2025-01-10,0.75,3.214
2025-01-10,1.0,3.142
2025-01-10,1.5,3.077
2025-01-10,2.0,3.131
2025-01-10,2.5,3.223
2025-01-10,3.0,3.258
2025-01-10,4.0,3.302
2025-01-10,5.0,3.437
2025-01-10,7.0,4.024
2025-01-10,10.0,4.614
2025-01-10,15.0,4.97
2025-01-10,20.0,5.19
2025-01-13,0.25,3.279
2025-01-13,0.5,3.279
2025-01-13,0.75,3.209
2025-01-13,1.0,3.143
2025-01-13,1.5,3.11
2025-01-13,2.0,3.188
2025-01-13,2.5,3.299
2025-01-13,3.0,3.336
2025-01-13,4.0,3.368
2025-01-13,5.0,3.506
2025-01-13,7.0,4.08
2025-01-13,10.0,4.649
2025-01-13,15.0,5.004
2025-01-13,20.0,5.218
2025-01-14,0.25,3.266
2025-01-14,0.5,3.264
2025-01-14,0.75,3.196
2025-01-14,1.0,3.123
2025-01-14,1.5,3.086
2025-01-14,2.0,3.15
2025-01-14,2.5,3.265
2025-01-14,3.0,3.308
2025-01-14,4.0,3.347
2025-01-14,5.0,3.485
2025-01-14,7.0,4.055
2025-01-14,10.0,4.619
2025-01-14,15.0,4.947
2025-01-14,20.0,5.174
2025-01-15,0.25,3.259
2025-01-15,0.5,3.259
2025-01-15,0.75,3.193
2025-01-15,1.0,3.122
2025-01-15,1.5,3.089
2025-01-15,2.0,3.157
2025-01-15,2.5,3.282
2025-01-15,3.0,3.326
2025-01-15,4.0,3.369
2025-01-15,5.0,3.526
2025-01-15,7.0,4.1
2025-01-15,10.0,4.648
2025-01-15,15.0,4.967
2025-01-15,20.0,5.185
2025-01-16,0.25,3.242
2025-01-16,0.5,3.243
2025-01-16,0.75,3.172
2025-01-16,1.0,3.095
2025-01-16,1.5,3.047
2025-01-16,2.0,3.095
2025-01-16,2.5,3.218
2025-01-16,3.0,3.261
2025-01-16,4.0,3.31
2025-01-16,5.0,3.467
2025-01-16,7.0,4.031
2025-01-16,10.0,4.584
2025-01-16,15.0,4.928
2025-01-16,20.0,5.162
2025-01-17,0.25,3.232
2025-01-17,0.5,3.231
2025-01-17,0.75,3.161
2025-01-17,1.0,3.076
2025-01-17,1.5,3.026
2025-01-17,2.0,3.062
2025-01-17,2.5,3.175
2025-01-17,3.0,3.216
2025-01-17,4.0,3.27
2025-01-17,5.0,3.432
2025-01-17,7.0,3.996
2025-01-17,10.0,4.588
2025-01-17,15.0,4.93
2025-01-17,20.0,5.168
2025-01-20,0.25,3.227
2025-01-20,0.5,3.226
2025-01-20,0.75,3.16
2025-01-20,1.0,3.088
2025-01-20,1.5,3.053
2025-01-20,2.0,3.089
2025-01-20,2.5,3.187
2025-01-20,3.0,3.244
2025-01-20,4.0,3.291
2025-01-20,5.0,3.455
2025-01-20,7.0,4.005
2025-01-20,10.0,4.638
2025-01-20,15.0,4.935
2025-01-20,20.0,5.187
2025-01-21,0.25,3.221
2025-01-21,0.5,3.215
2025-01-21,0.75,3.149
2025-01-21,1.0,3.084
2025-01-21,1.5,3.046
2025-01-21,2.0,3.079
2025-01-21,2.5,3.138
2025-01-21,3.0,3.193
2025-01-21,4.0,3.248
2025-01-21,5.0,3.415
2025-01-21,7.0,3.956
2025-01-21,10.0,4.583
2025-01-21,15.0,4.896
2025-01-21,20.0,5.17
2025-01-22,0.25,3.222
2025-01-22,0.5,3.215
2025-01-22,0.75,3.152
2025-01-22,1.0,3.096
2025-01-22,1.5,3.059
2025-01-22,2.0,3.093
2025-01-22,2.5,3.136
2025-01-22,3.0,3.198
2025-01-22,4.0,3.265
2025-01-22,5.0,3.43
2025-01-22,7.0,3.967
2025-01-22,10.0,4.597
2025-01-22,15.0,4.917
2025-01-22,20.0,5.197
2025-01-23,0.25,3.214
2025-01-23,0.5,3.205
2025-01-23,0.75,3.146
2025-01-23,1.0,3.092
2025-01-23,1.5,3.06
2025-01-23,2.0,3.085
2025-01-23,2.5,3.12
2025-01-23,3.0,3.181
2025-01-23,4.0,3.275
2025-01-23,5.0,3.424
2025-01-23,7.0,3.97
2025-01-23,10.0,4.603
2025-01-23,15.0,4.924
2025-01-23,20.0,5.221
2025-01-24,0.25,3.207
2025-01-24,0.5,3.197
2025-01-24,0.75,3.137
2025-01-24,1.0,3.083
2025-01-24,1.5,3.048
2025-01-24,2.0,3.068
2025-01-24,2.5,3.117
2025-01-24,3.0,3.175
2025-01-24,4.0,3.276
2025-01-24,5.0,3.437
2025-01-24,7.0,3.989
2025-01-24,10.0,4.634
2025-01-24,15.0,4.943
2025-01-24,20.0,5.241
2025-01-31,0.25,3.201
2025-01-31,0.5,3.19
2025-01-31,0.75,3.132
2025-01-31,1.0,3.08
2025-01-31,1.5,3.051
2025-01-31,2.0,3.072
2025-01-31,2.5,3.13
2025-01-31,3.0,3.185
2025-01-31,4.0,3.277
2025-01-31,5.0,3.439
2025-01-31,7.0,3.984
2025-01-31,10.0,4.63
2025-01-31,15.0,4.938
2025-01-31,20.0,5.231
2025-02-03,0.25,3.196
2025-02-03,0.5,3.185
2025-02-03,0.75,3.129
2025-02-03,1.0,3.068
2025-02-03,1.5,3.051
2025-02-03,2.0,3.068
2025-02-03,2.5,3.112
2025-02-03,3.0,3.176
2025-02-03,4.0,3.263
2025-02-03,5.0,3.419
2025-02-03,7.0,3.959
2025-02-03,10.0,4.595
2025-02-03,15.0,4.912
2025-02-03,20.0,5.215
2025-02-04,0.25,3.19
2025-02-04,0.5,3.178
2025-02-04,0.75,3.121
2025-02-04,1.0,3.052
2025-02-04,1.5,3.047
2025-02-04,2.0,3.075
2025-02-04,2.5,3.12
2025-02-04,3.0,3.182
2025-02-04,4.0,3.274
2025-02-04,5.0,3.439
2025-02-04,7.0,3.977
2025-02-04,10.0,4.613
2025-02-04,15.0,4.927
2025-02-04,20.0,5.231
2025-02-05,0.25,3.178
2025-02-05,0.5,3.168
2025-02-05,0.75,3.111
2025-02-05,1.0,3.035
2025-02-05,1.5,3.036
2025-02-05,2.0,3.062
2025-02-05,2.5,3.102
2025-02-05,3.0,3.163
2025-02-05,4.0,3.255
2025-02-05,5.0,3.405
2025-02-05,7.0,3.943
2025-02-05,10.0,4.585
2025-02-05,15.0,4.897
2025-02-05,20.0,5.18
2025-02-06,0.25,3.169
2025-02-06,0.5,3.161
2025-02-06,0.75,3.104
2025-02-06,1.0,3.026
2025-02-06,1.5,3.039
2025-02-06,2.0,3.068
2025-02-06,2.5,3.113
2025-02-06,3.0,3.173
2025-02-06,4.0,3.261
2025-02-06,5.0,3.409
2025-02-06,7.0,3.936
2025-02-06,10.0,4.576
2025-02-06,15.0,4.89
2025-02-06,20.0,5.178
2025-02-07,0.25,3.161
2025-02-07,0.5,3.153
2025-02-07,0.75,3.095
2025-02-07,1.0,3.017
2025-02-07,1.5,3.058
2025-02-07,2.0,3.092
2025-02-07,2.5,3.147
2025-02-07,3.0,3.221
2025-02-07,4.0,3.296
2025-02-07,5.0,3.446
2025-02-07,7.0,3.973
2025-02-07,10.0,4.613
2025-02-07,15.0,4.912
2025-02-07,20.0,5.18
2025-02-10,0.25,3.154
2025-02-10,0.5,3.146
2025-02-10,0.75,3.089
2025-02-10,1.0,3.004
2025-02-10,1.5,3.042
2025-02-10,2.0,3.08
2025-02-10,2.5,3.135
2025-02-10,3.0,3.207
2025-02-10,4.0,3.283
2025-02-10,5.0,3.434
2025-02-10,7.0,3.969
2025-02-10,10.0,4.606
2025-02-10,15.0,4.905
2025-02-10,20.0,5.186
2025-02-11,0.25,3.145
2025-02-11,0.5,3.137
2025-02-11,0.75,3.083
2025-02-11,1.0,2.991
2025-02-11,1.5,3.036
2025-02-11,2.0,3.082
2025-02-11,2.5,3.139
2025-02-11,3.0,3.208
2025-02-11,4.0,3.296
2025-02-11,5.0,3.44
2025-02-11,7.0,3.978
2025-02-11,10.0,4.621
2025-02-11,15.0,4.906
2025-02-11,20.0,5.193
2025-02-12,0.25,3.141
2025-02-12,0.5,3.133
2025-02-12,0.75,3.081
2025-02-12,1.0,2.996
2025-02-12,1.5,3.046
2025-02-12,2.0,3.094
2025-02-12,2.5,3.148
2025-02-12,3.0,3.215
2025-02-12,4.0,3.311
2025-02-12,5.0,3.462
2025-02-12,7.0,4.002
2025-02-12,10.0,4.649
2025-02-12,15.0,4.92
2025-02-12,20.0,5.211
2025-02-13,0.25,3.138
2025-02-13,0.5,3.128
2025-02-13,0.75,3.075
2025-02-13,1.0,2.992
2025-02-13,1.5,3.036
2025-02-13,2.0,3.081
2025-02-13,2.5,3.137
2025-02-13,3.0,3.196
2025-02-13,4.0,3.297
2025-02-13,5.0,3.447
2025-02-13,7.0,3.992
2025-02-13,10.0,4.641
2025-02-13,15.0,4.915
2025-02-13,20.0,5.222
2025-02-14,0.25,3.131
2025-02-14,0.5,3.12
2025-02-14,0.75,3.059
2025-02-14,1.0,2.98
2025-02-14,1.5,3.028
2025-02-14,2.0,3.061
2025-02-14,2.5,3.116
2025-02-14,3.0,3.178
2025-02-14,4.0,3.284
2025-02-14,5.0,3.428
2025-02-14,7.0,3.971
2025-02-14,10.0,4.616
2025-02-14,15.0,4.885
2025-02-14,20.0,5.202
2025-02-17,0.25,3.126
2025-02-17,0.5,3.116
2025-02-17,0.75,3.059
2025-02-17,1.0,2.984
2025-02-17,1.5,3.036
2025-02-17,2.0,3.07
2025-02-17,2.5,3.129
2025-02-17,3.0,3.187
2025-02-17,4.0,3.291
2025-02-17,5.0,3.442
2025-02-17,7.0,3.991
2025-02-17,10.0,4.636
2025-02-17,15.0,4.905
2025-02-17,20.0,5.221
2025-02-18,0.25,3.124
2025-02-18,0.5,3.113
2025-02-18,0.75,3.065
2025-02-18,1.0,3.002
2025-02-18,1.5,3.043
2025-02-18,2.0,3.086
2025-02-18,2.5,3.15
2025-02-18,3.0,3.206
2025-02-18,4.0,3.306
2025-02-18,5.0,3.466
2025-02-18,7.0,4.002
2025-02-18,10.0,4.649
2025-02-18,15.0,4.901
2025-02-18,20.0,5.224
2025-02-19,0.25,3.119
2025-02-19,0.5,3.109
2025-02-19,0.75,3.063
2025-02-19,1.0,3.007
2025-02-19,1.5,3.03
2025-02-19,2.0,3.073
2025-02-19,2.5,3.134
2025-02-19,3.0,3.189
2025-02-19,4.0,3.294
2025-02-19,5.0,3.457
2025-02-19,7.0,3.995
2025-02-19,10.0,4.644
2025-02-19,15.0,4.895
2025-02-19,20.0,5.213
2025-02-20,0.25,3.114
2025-02-20,0.5,3.104
2025-02-20,0.75,3.059
2025-02-20,1.0,3.007
2025-02-20,1.5,3.022
2025-02-20,2.0,3.061
2025-02-20,2.5,3.124
2025-02-20,3.0,3.181
2025-02-20,4.0,3.289
2025-02-20,5.0,3.457
2025-02-20,7.0,4.002
2025-02-20,10.0,4.654
2025-02-20,15.0,4.903
2025-02-20,20.0,5.218
2025-02-21,0.25,3.108
2025-02-21,0.5,3.098
2025-02-21,0.75,3.054
2025-02-21,1.0,3.006
2025-02-21,1.5,3.009
2025-02-21,2.0,3.041
2025-02-21,2.5,3.101
2025-02-21,3.0,3.163
2025-02-21,4.0,3.273
2025-02-21,5.0,3.438
2025-02-21,7.0,3.977
2025-02-21,10.0,4.621
2025-02-21,15.0,4.877
2025-02-21,20.0,5.197
2025-02-24,0.25,3.103
2025-02-24,0.5,3.093
2025-02-24,0.75,3.049
2025-02-24,1.0,2.999
2025-02-24,1.5,3.007
2025-02-24,2.0,3.028
2025-02-24,2.5,3.091
2025-02-24,3.0,3.153
2025-02-24,4.0,3.26
2025-02-24,5.0,3.422
2025-02-24,7.0,3.957
2025-02-24,10.0,4.591
2025-02-24,15.0,4.854
2025-02-24,20.0,5.179
2025-02-25,0.25,3.08
2025-02-25,0.5,3.073
2025-02-25,0.75,3.042
2025-02-25,1.0,2.992
2025-02-25,1.5,2.997
2025-02-25,2.0,3.021
2025-02-25,2.5,3.079
2025-02-25,3.0,3.141
2025-02-25,4.0,3.243
2025-02-25,5.0,3.407
2025-02-25,7.0,3.938
2025-02-25,10.0,4.564
2025-02-25,15.0,4.848
2025-02-25,20.0,5.182
2025-02-26,0.25,3.072
2025-02-26,0.5,3.062
2025-02-26,0.75,3.038
2025-02-26,1.0,3.0
2025-02-26,1.5,2.992
2025-02-26,2.0,3.018
2025-02-26,2.5,3.065
2025-02-26,3.0,3.13
2025-02-26,4.0,3.224
2025-02-26,5.0,3.382
2025-02-26,7.0,3.901
2025-02-26,10.0,4.522
2025-02-26,15.0,4.815
2025-02-26,20.0,5.133
2025-02-27,0.25,3.068
2025-02-27,0.5,3.057
2025-02-27,0.75,3.036
2025-02-27,1.0,3.0
2025-02-27,1.5,3.004
2025-02-27,2.0,3.021
2025-02-27,2.5,3.062
2025-02-27,3.0,3.127
2025-02-27,4.0,3.223
2025-02-27,5.0,3.381
2025-02-27,7.0,3.901
2025-02-27,10.0,4.52
2025-02-27,15.0,4.82
2025-02-27,20.0,5.128
2025-02-28,0.25,3.069
2025-02-28,0.5,3.061
2025-02-28,0.75,3.039
2025-02-28,1.0,3.005
2025-02-28,1.5,2.997
2025-02-28,2.0,3.009
2025-02-28,2.5,3.042
2025-02-28,3.0,3.102
2025-02-28,4.0,3.19
2025-02-28,5.0,3.335
2025-02-28,7.0,3.856
2025-02-28,10.0,4.469
2025-02-28,15.0,4.788
2025-02-28,20.0,5.078
2025-03-04,0.25,3.061
2025-03-04,0.5,3.054
2025-03-04,0.75,3.038
2025-03-04,1.0,3.002
2025-03-04,1.5,2.997
2025-03-04,2.0,3.013
2025-03-04,2.5,3.035
2025-03-04,3.0,3.089
2025-03-04,4.0,3.186
2025-03-04,5.0,3.338
2025-03-04,7.0,3.859
2025-03-04,10.0,4.476
2025-03-04,15.0,4.805
2025-03-04,20.0,5.091
2025-03-05,0.25,3.058
2025-03-05,0.5,3.051
2025-03-05,0.75,3.044
2025-03-05,1.0,3.01
2025-03-05,1.5,3.015
2025-03-05,2.0,3.04
2025-03-05,2.5,3.064
2025-03-05,3.0,3.119
2025-03-05,4.0,3.226
2025-03-05,5.0,3.387
2025-03-05,7.0,3.911
2025-03-05,10.0,4.543
2025-03-05,15.0,4.865
2025-03-05,20.0,5.141
2025-03-06,0.25,3.055
2025-03-06,0.5,3.051
2025-03-06,0.75,3.04
2025-03-06,1.0,3.007
2025-03-06,1.5,3.022
2025-03-06,2.0,3.055
2025-03-06,2.5,3.081
2025-03-06,3.0,3.14
2025-03-06,4.0,3.247
2025-03-06,5.0,3.414
2025-03-06,7.0,3.939
2025-03-06,10.0,4.573
2025-03-06,15.0,4.895
2025-03-06,20.0,5.163
2025-03-07,0.25,3.053
2025-03-07,0.5,3.051
2025-03-07,0.75,3.04
2025-03-07,1.0,3.004
2025-03-07,1.5,3.019
2025-03-07,2.0,3.026
2025-03-07,2.5,3.056
2025-03-07,3.0,3.116
2025-03-07,4.0,3.215
2025-03-07,5.0,3.376
2025-03-07,7.0,3.9
2025-03-07,10.0,4.53
2025-03-07,15.0,4.854
2025-03-07,20.0,5.12
2025-03-10,0.25,3.052
2025-03-10,0.5,3.052
2025-03-10,0.75,3.045
2025-03-10,1.0,3.014
2025-03-10,1.5,3.044
2025-03-10,2.0,3.061
2025-03-10,2.5,3.099
2025-03-10,3.0,3.15
2025-03-10,4.0,3.252
2025-03-10,5.0,3.409
2025-03-10,7.0,3.938
2025-03-10,10.0,4.574
2025-03-10,15.0,4.888
2025-03-10,20.0,5.142
2025-03-11,0.25,3.042
2025-03-11,0.5,3.042
2025-03-11,0.75,3.039
2025-03-11,1.0,3.006
2025-03-11,1.5,3.03
2025-03-11,2.0,3.027
2025-03-11,2.5,3.077
2025-03-11,3.0,3.111
2025-03-11,4.0,3.211
2025-03-11,5.0,3.374
2025-03-11,7.0,3.891
2025-03-11,10.0,4.524
2025-03-11,15.0,4.848
2025-03-11,20.0,5.109
2025-03-12,0.25,3.037
2025-03-12,0.5,3.037
2025-03-12,0.75,3.034
2025-03-12,1.0,3.004
2025-03-12,1.5,3.025
2025-03-12,2.0,3.027
2025-03-12,2.5,3.066
2025-03-12,3.0,3.106
2025-03-12,4.0,3.196
2025-03-12,5.0,3.361
2025-03-12,7.0,3.888
2025-03-12,10.0,4.527
2025-03-12,15.0,4.848
2025-03-12,20.0,5.108
2025-03-13,0.25,3.037
2025-03-13,0.5,3.037
2025-03-13,0.75,3.036
2025-03-13,1.0,3.011
2025-03-13,1.5,3.037
2025-03-13,2.0,3.042
2025-03-13,2.5,3.084
2025-03-13,3.0,3.13
2025-03-13,4.0,3.213
2025-03-13,5.0,3.375
2025-03-13,7.0,3.902
2025-03-13,10.0,4.544
2025-03-13,15.0,4.862
2025-03-13,20.0,5.121
2025-03-14,0.25,3.037
2025-03-14,0.5,3.038
2025-03-14,0.75,3.036
2025-03-14,1.0,3.018
2025-03-14,1.5,3.048
2025-03-14,2.0,3.054
2025-03-14,2.5,3.097
2025-03-14,3.0,3.147
2025-03-14,4.0,3.228
2025-03-14,5.0,3.384
2025-03-14,7.0,3.928
2025-03-14,10.0,4.582
2025-03-14,15.0,4.878
2025-03-14,20.0,5.131
2025-03-17,0.25,3.036
2025-03-17,0.5,3.036
2025-03-17,0.75,3.038
2025-03-17,1.0,3.017
2025-03-17,1.5,3.051
2025-03-17,2.0,3.059
2025-03-17,2.5,3.11
2025-03-17,3.0,3.162
2025-03-17,4.0,3.239
2025-03-17,5.0,3.38
2025-03-17,7.0,3.921
2025-03-17,10.0,4.572
2025-03-17,15.0,4.872
2025-03-17,20.0,5.125
2025-03-18,0.25,3.037
2025-03-18,0.5,3.037
2025-03-18,0.75,3.034
2025-03-18,1.0,3.019
2025-03-18,1.5,3.055
2025-03-18,2.0,3.064
2025-03-18,2.5,3.114
2025-03-18,3.0,3.167
